0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,2,0,0,1,1,1,0,3,3,2,0,2,0
0,0,0,0,0,3,0,1,1,1,3,1,1,3,1,2,0,0,0
0,0,1,0,0,3,3,4,6,2,6,7,6,3,0,3,1,0,1
0,0,1,2,1,2,7,5,1,6,4,3,9,3,5,1,3,0,0
0,1,0,2,1,4,6,2,15,25,22,18,6,13,7,0,1,0,0
1,0,3,3,4,7,4,12,57,63,59,38,15,8,10,7,3,1,0
1,1,2,0,6,2,9,43,83,66,40,58,29,6,6,8,1,3,3
0,1,2,1,2,9,13,41,70,21,14,52,30,8,5,3,1,3,2
1,1,3,1,1,8,9,46,56,34,32,45,27,7,8,2,2,2,2
0,0,1,1,0,9,7,16,30,40,45,25,8,7,14,6,2,2,0
1,0,1,2,3,8,6,4,9,8,19,10,7,7,12,4,2,1,1
1,0,2,0,6,2,6,5,8,9,3,8,8,4,1,4,0,0,0
2,0,0,1,0,2,1,5,12,4,6,7,6,3,4,1,0,1,0
0,0,1,0,0,2,3,1,1,5,4,1,3,6,3,2,0,0,2
0,1,0,0,0,3,1,1,3,4,3,2,6,1,2,0,0,1,0
0,0,0,0,1,0,0,0,1,2,3,1,1,0,2,1,0,0,0
0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,1,0
