0,0,0,1,0,0,1,0,1,0,1,2,0,2,0,0,0,0,0
0,0,1,0,0,1,4,1,4,5,2,3,1,2,2,0,0,0,0
1,1,2,1,2,3,4,3,2,2,4,2,3,2,0,2,1,0,0
0,0,1,2,3,5,3,3,8,2,7,2,1,1,3,1,0,0,0
0,0,2,2,2,6,6,5,13,8,10,7,8,2,3,1,2,1,0
1,0,3,1,4,7,7,3,12,17,14,5,13,5,8,0,1,1,1
1,2,2,3,5,8,4,21,37,50,28,26,9,9,9,4,4,4,0
1,1,3,4,8,4,15,37,63,31,40,41,20,10,10,4,3,2,1
0,2,1,1,9,9,22,53,51,11,19,43,36,2,4,5,2,3,1
0,0,1,1,7,6,16,49,56,37,32,52,36,3,9,5,3,4,1
2,1,1,0,1,6,3,36,47,68,75,61,23,7,11,2,0,4,0
0,1,0,1,3,8,5,6,26,30,37,15,6,7,6,3,1,2,1
0,0,1,4,1,3,6,8,3,2,5,5,7,7,4,1,1,0,0
0,1,1,0,1,2,2,11,4,3,5,5,3,1,1,1,2,0,0
0,0,0,1,2,2,1,3,5,1,3,5,2,0,1,2,1,1,0
0,0,0,0,0,0,0,0,1,1,2,2,4,2,2,0,0,0,0
0,0,0,0,0,0,1,0,2,2,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
