0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0
0,0,1,1,2,1,4,2,4,0,2,1,1,1,0,0,0,0,0
0,2,0,1,5,1,1,1,1,1,1,2,2,1,0,0,0,0,0
1,0,1,2,0,8,4,12,10,5,1,3,2,1,5,1,0,0,0
1,1,4,2,1,4,9,2,6,6,0,3,6,1,0,2,1,0,0
0,2,2,0,3,8,5,17,26,25,9,10,8,1,1,0,0,0,0
1,1,2,1,9,7,16,35,65,55,43,10,4,2,1,1,0,0,0
0,2,3,5,5,9,23,54,36,54,60,29,8,3,4,1,1,0,0
0,5,2,7,10,5,25,49,11,28,78,46,14,6,5,2,1,0,1
4,3,2,4,8,9,19,36,42,35,81,42,12,2,1,0,1,1,0
0,1,2,6,5,5,9,28,53,45,48,26,7,9,5,1,1,0,0
0,0,2,3,8,6,4,7,26,23,13,11,8,4,2,0,0,0,0
1,1,2,2,2,8,7,9,4,8,6,3,5,4,3,1,0,0,0
1,1,1,1,1,4,6,8,6,4,3,8,4,2,4,2,0,2,0
2,1,0,0,3,4,2,0,2,2,0,3,2,2,2,0,0,1,0
0,1,2,0,2,2,2,1,2,2,3,3,1,2,0,0,1,1,0
0,0,0,0,1,0,0,1,2,3,1,0,1,0,2,0,1,0,0
0,0,0,1,0,1,1,2,0,0,0,3,0,0,1,0,1,0,0
