0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
0,1,0,0,1,0,1,0,1,4,1,4,1,0,1,0,0,0,0
0,0,0,1,2,1,2,2,2,3,4,3,3,0,2,0,0,1,0
1,0,1,2,0,4,3,4,9,4,5,5,5,3,0,3,0,0,2
1,1,2,2,4,3,8,7,4,7,5,8,7,3,0,0,4,0,0
1,0,3,3,8,5,14,23,38,45,29,14,6,7,5,2,0,1,0
1,5,1,2,7,5,26,54,65,65,61,38,17,7,4,3,2,0,0
3,1,1,0,7,10,32,63,55,26,53,52,17,6,8,1,1,2,0
1,4,1,2,10,4,23,65,33,14,31,52,23,5,7,1,2,0,0
0,1,0,6,9,7,5,52,44,34,49,33,6,10,3,1,0,1,0
0,1,1,1,3,6,7,11,25,24,23,9,8,10,5,1,3,1,1
0,1,3,1,5,6,10,2,3,9,6,6,9,8,3,0,1,1,2
0,0,1,2,2,4,3,8,5,5,8,5,2,4,1,3,0,0,1
0,0,1,1,1,2,1,1,6,3,5,3,3,0,3,1,0,0,0
0,0,1,0,1,2,2,4,2,0,2,1,2,3,2,0,0,1,0
0,1,1,0,0,0,3,2,1,1,0,4,3,0,2,0,1,0,0
0,0,0,1,1,0,0,1,0,2,2,1,1,0,1,0,0,0,0
