0,0,0,1,0,1,0,1,0,0,1,1,1,0,2,1,0,0,1
0,0,0,0,3,2,1,0,1,0,0,2,1,0,1,1,2,2,0
0,0,1,0,2,2,3,6,3,4,0,4,3,6,0,0,1,0,0
0,1,0,1,7,3,4,3,5,2,4,1,0,2,5,2,1,2,0
2,0,0,2,3,3,1,8,6,12,6,8,3,3,1,3,1,0,1
0,0,0,6,2,3,11,5,7,7,4,7,6,3,3,0,1,1,1
0,0,2,0,1,10,6,2,11,17,10,9,8,6,5,4,2,3,1
0,1,0,2,1,6,14,16,37,38,40,28,12,4,13,3,1,3,0
0,1,1,2,3,2,13,51,56,22,28,48,12,12,9,8,4,4,0
0,2,2,0,2,6,13,51,68,19,14,44,22,8,8,4,4,2,0
0,1,1,3,9,4,7,49,55,74,57,56,37,4,10,3,3,2,0
0,0,4,0,6,4,8,17,44,44,60,38,13,7,6,5,1,4,0
0,0,1,1,1,5,10,8,14,26,26,8,10,4,6,3,2,2,1
0,0,0,1,0,3,4,3,5,5,8,11,7,4,5,2,4,0,1
0,0,0,0,2,1,0,5,2,5,6,8,1,3,4,3,3,1,0
0,0,0,0,0,2,0,1,3,0,2,0,1,0,2,2,0,1,1
0,0,0,2,0,0,1,2,2,2,1,2,4,2,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
