phi_est,theta_est,x_est,y_est,photons_est,phi_true,theta_true,x_true,y_true,photons_true,parallel_error,perpendicular_error
1.81827346922695,0.0498354126536132,16.1915116738852,-11.6343154158387,45306.0601999779,0,0,16.427652073597,-9.1355187182794,2000000,-0.236140399711843,-2.49879669755932
5.48046158573876,0.0252805923164214,25.9274117423133,-4.83031427046886,629063.925419885,0,0,24.0172486918529,-4.86925710775717,2000000,1.91016305046044,0.0389428372883129
1.76574265873675,0.0101983232167774,6.99108055976028,10.9248497267118,2000894.00868649,0,0,7.86414201561796,11.9313270256077,2000000,-0.873061455857682,-1.00647729889598
4.99453545499635,0.0247036807593872,-16.2862034272669,-15.4434698383093,1999101.58443709,0.785398163397448,0,-17.2681283938491,-16.5536190433466,2000000,-0.0906682285241878,1.47931983349737
1.49341185154524,0.0215440909516502,11.7008342518995,12.4814601939778,1996513.89259135,0.785398163397448,0,12.3580578212543,11.2910218756305,2000000,-1.30649425013414,0.37703976484127
3.46620698058478,0.0548661735953478,24.3478945791742,-3.77597997130268,813473.789536501,0.785398163397448,0,23.6914926008046,-3.40613250083891,2000000,0.725667944458997,0.202624635719748
1.63301150405884,0.0404191868076427,-18.7403074892064,-18.9067931677252,1998506.73970966,2.35619449019234,0,-17.5442658355123,-20.6240800862783,2000000,-0.368576061443215,-2.06003438926055
3.30915326619311,0.0355138790294336,-4.3496751318612,11.6878649134336,30474.1886259549,2.35619449019234,0,-4.63953889770093,13.6259227062984,2000000,1.16544917322061,1.5753784421117
4.33690587585654,0.0345816317699578,8.69244090226598,1.27062919228007,215846.327347918,2.35619449019234,0,9.35804433527521,1.27458995008732,2000000,0.473453379766013,-0.467852022357729
0.565809869405933,0.0637870323045172,14.7075200936985,16.6658086236515,25385.4484136327,3.14159265358979,0,17.3414186689194,16.689371287939,2000000,2.63389857522096,0.0235626642874284
3.54972764441748,0.0320818991068699,1.73545248656647,-15.2286977918886,1997893.89493699,3.14159265358979,0,2.3101762289403,-16.4522596800352,2000000,0.574723742373838,-1.22356188814658
1.92955889322675,0.0570370551047335,-14.8206176267903,-26.2878855427289,2000754.94625316,3.14159265358979,0,-13.4046860596435,-24.7214750270631,2000000,1.41593156714674,1.56641051566576
3.70639129810957,0.0340191836098475,-3.68524260637233,-18.4311993445911,296903.51652049,3.92699081698724,0,-3.63008302511661,-20.876762525229,2000000,1.76827802280252,-1.69027059489586
0.973437438659915,0.0334100410536205,11.5828268914809,-24.4552770491342,443559.898812134,3.92699081698724,0,11.757956410019,-21.5847972816232,2000000,-1.90590043872162,2.15357097900999
5.00139292915629,0.0207044986130024,25.3806324662421,23.202457247858,1999865.68115241,3.92699081698724,0,24.2888096206058,22.4009132966658,2000000,-0.20525817469673,-1.33881250131092
3.37455471136049E-06,0.0701896802245061,17.1693813157987,-0.562920673274575,322377.655096087,4.71238898038469,0,19.8233797183362,-1.08210217048447,2000000,0.519181497209897,2.65399840253752
0.0860461028737419,0.016255630087357,18.6783440833455,12.9192847874012,213549.992930727,4.71238898038469,0,17.9947413921544,13.285930449543,2000000,-0.366645662141824,-0.683602691191172
1.54443221566489,0.0260031629184284,1.07414779233687,4.51426688441979,25845.3833990231,4.71238898038469,0,2.40217927639545,4.74891987743303,2000000,-0.234652993013238,1.32803148405859
4.32070790697666,0.0710129543386855,7.43538851327991,-15.2318984015821,36496.3793362999,5.49778714378214,0,7.76445843631964,-15.2892195694743,2000000,-0.192155387543819,0.273219760588031
5.27879661923303,0.0309538992552069,12.091917192091,19.4662825685698,760824.775349031,5.49778714378214,0,14.0126692416314,17.3854445192418,2000000,0.113197896022854,2.82955149443874
1.55022186326206,0.0397596431234953,-8.61223257776177,-15.5640878833472,2000105.77431472,5.49778714378214,0,-8.34579046452348,-15.7808052707922,2000000,-0.0351606908011257,0.341645359327811
