0,0,0,0,1,0,1,1,1,3,0,0,0,0,1,0,1,0,0
2,0,0,0,1,1,1,0,2,3,2,1,0,1,0,2,0,3,0
0,0,0,1,2,3,2,4,4,2,4,0,0,2,5,0,1,1,0
1,0,1,0,2,2,2,4,3,5,8,5,2,2,1,2,3,0,0
1,0,0,0,4,0,6,6,7,9,9,4,3,5,3,1,2,1,1
1,0,4,5,2,7,6,7,5,4,8,4,5,9,8,4,4,0,2
1,0,3,1,1,3,2,7,13,23,19,21,4,4,8,1,2,3,0
0,0,2,2,5,5,7,25,45,20,23,36,24,7,10,5,2,0,0
0,1,1,4,10,8,14,42,41,8,10,41,41,8,5,5,4,1,3
0,3,2,5,3,3,23,45,52,43,33,55,52,19,6,9,2,2,2
0,1,4,2,6,1,16,48,67,85,79,49,41,14,3,4,3,1,1
0,0,0,2,8,8,9,19,28,29,35,26,7,4,4,5,1,5,0
0,1,1,2,3,5,4,5,5,4,12,4,3,5,2,2,1,5,1
0,0,0,1,1,1,2,3,5,2,6,6,2,4,3,1,2,3,0
0,0,1,2,1,3,2,1,1,2,1,2,2,0,2,2,0,0,0
0,0,0,2,1,2,0,0,1,0,1,1,1,2,0,0,0,0,0
0,0,0,0,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
