0,0,0,1,1,2,1,1,3,3,1,2,1,1,0,1,1,0,0
0,2,0,1,0,2,1,3,2,1,1,4,4,2,1,0,1,1,0
0,1,1,1,2,1,3,3,1,3,2,1,0,4,3,1,0,1,0
0,0,0,2,1,1,1,6,4,7,5,5,4,2,1,6,1,0,0
0,1,2,1,3,5,7,7,10,5,10,1,6,3,1,3,1,1,1
0,1,2,1,5,10,4,5,11,14,5,5,7,7,3,2,1,1,0
0,2,0,2,2,6,8,21,38,44,18,14,6,6,10,2,0,1,1
0,0,1,6,7,7,23,44,56,30,23,21,14,3,4,4,6,1,1
0,1,0,0,5,7,30,52,60,11,11,37,18,6,4,7,2,2,0
1,0,0,1,0,5,18,52,63,50,30,37,26,3,6,5,1,3,1
0,1,1,4,4,4,7,24,67,58,57,49,21,3,7,4,2,2,0
0,0,0,5,0,1,1,4,17,46,32,22,14,6,9,4,2,1,0
0,0,1,1,1,2,2,11,7,19,27,9,3,7,8,3,3,0,3
0,0,1,2,0,0,0,2,1,4,5,4,5,5,2,2,3,1,1
1,0,0,0,2,2,0,1,4,2,2,5,5,1,2,2,3,0,0
0,0,1,0,0,0,3,0,4,1,2,2,0,1,2,0,0,0,2
0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
