1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0
1,0,2,0,0,4,0,1,0,2,3,0,0,0,0,1,0,2,0
0,2,0,0,1,4,2,3,3,2,0,0,2,0,3,1,1,1,2
0,0,0,2,2,2,0,1,6,6,5,4,2,0,3,0,0,0,1
2,0,1,4,1,1,7,11,5,9,7,3,2,3,2,2,0,0,0
1,0,4,1,1,5,5,3,1,4,1,4,7,6,3,3,1,3,0
0,2,1,1,6,4,4,9,32,14,12,4,3,4,6,1,0,0,0
0,3,6,1,10,1,14,52,50,42,14,10,9,2,5,4,0,0,0
1,2,1,4,6,6,24,48,61,44,15,7,8,2,8,1,6,1,0
0,6,0,6,5,7,32,45,51,75,51,27,39,2,1,3,1,1,1
0,2,3,4,1,3,16,14,30,62,55,43,46,3,3,1,1,4,0
0,3,2,3,7,0,6,3,12,33,46,44,20,2,7,9,0,0,1
0,0,3,4,4,0,1,5,14,30,35,40,4,2,4,1,2,0,0
0,1,3,0,7,4,3,3,8,11,8,8,5,10,4,0,3,3,1
0,1,0,0,1,1,4,2,0,1,4,9,5,3,0,3,2,0,1
0,1,0,2,1,2,1,6,7,3,5,4,5,0,1,3,1,0,0
1,0,0,1,4,0,0,0,1,0,2,1,0,1,2,1,3,7,0
0,1,0,1,2,0,1,3,2,1,3,4,2,2,0,1,0,2,0
0,0,0,0,1,0,0,1,0,1,1,1,1,0,3,0,1,0,0
