0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,1,0
0,0,1,1,2,2,1,2,3,2,1,2,1,0,0,2,2,0,0
0,0,0,2,0,1,2,2,2,0,2,2,3,3,0,0,2,0,1
0,0,0,1,4,3,4,3,4,9,6,1,2,0,3,0,3,0,0
0,1,1,2,3,2,2,12,11,9,5,13,7,3,3,1,1,1,2
0,0,1,0,3,4,5,5,2,4,6,6,7,6,2,0,2,0,0
2,2,4,4,4,8,5,5,6,26,15,9,7,1,7,1,1,0,0
0,2,2,0,7,4,5,10,39,47,51,38,18,4,6,3,1,2,1
1,4,3,2,3,7,12,32,22,16,36,58,33,8,5,9,1,1,0
1,1,0,1,5,3,18,38,18,25,73,56,26,11,6,0,2,0,1
2,1,3,2,9,9,20,40,49,69,72,49,22,3,2,5,2,0,0
0,6,4,3,8,7,7,34,52,51,50,9,6,3,2,0,0,0,1
0,0,3,3,10,5,7,16,37,29,15,6,2,3,1,1,0,1,0
0,2,5,1,4,4,4,3,9,12,2,4,3,1,1,0,0,0,0
1,0,0,1,0,3,7,5,4,2,3,0,0,0,1,1,0,0,0
0,0,0,2,0,3,2,2,3,4,2,2,3,0,1,0,0,1,0
0,1,1,0,2,2,2,0,0,0,2,2,3,1,0,0,0,0,0
0,0,1,1,0,0,1,4,0,1,1,2,0,2,0,0,0,0,0
1,0,0,1,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0
