0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,0,0,0,1,0,3,1,3,0,1,1,0,1,1,1,0,0
0,1,1,0,1,2,3,1,2,2,1,1,1,2,1,1,0,3,1
0,1,0,0,4,0,2,2,1,1,3,3,1,2,0,1,0,1,0
0,0,1,0,1,3,6,4,9,10,10,6,3,0,4,2,1,0,1
0,1,1,0,0,6,9,4,6,9,3,12,12,6,1,2,1,0,0
1,0,3,1,5,8,6,9,19,16,15,9,5,8,4,2,4,0,0
0,0,0,2,10,3,11,33,58,56,51,30,8,8,5,4,3,0,0
0,3,1,2,7,5,23,55,56,42,55,65,16,9,8,2,3,1,0
1,1,1,3,8,7,29,46,33,9,55,35,12,7,4,2,0,1,0
0,1,2,1,6,8,17,64,50,55,69,44,14,9,13,2,1,1,0
0,3,4,2,11,4,11,32,48,41,39,28,9,12,3,1,1,2,1
0,1,1,1,5,7,6,5,10,10,11,3,10,5,0,2,0,2,1
0,1,1,3,1,3,7,8,9,5,5,4,3,3,3,3,0,0,0
1,0,0,2,0,1,3,2,6,5,4,6,4,0,3,0,0,0,1
0,1,0,0,0,4,0,3,0,3,3,3,4,3,2,0,1,0,1
0,1,1,3,0,1,2,2,3,2,0,3,5,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0
