phi_est,theta_est,x_est,y_est,photons_est,phi_true,theta_true,x_true,y_true,photons_true,parallel_error,perpendicular_error
1.20426054844966,0.0312080963232388,-7.39269982692509,8.80605982036925,1999998.78217169,3.92699081698724,0,-5.98415128555653,7.27362664596829,2000000,2.07958811456627,-0.0875996641020199
1.62589446385836,0.0312018630210525,17.121516638654,11.7347749879922,191755.873212189,3.92699081698724,0,18.6425825505221,15.1099470177057,2000000,-1.31105100896795,3.46216305079523
0.740520360539972,0.0483503807841719,-7.71192168866025,-24.3507382066352,52871.0335687133,3.92699081698724,0,-7.16501756145944,-24.7025601804885,2000000,0.635495320484679,0.137943913520533
3.91847565313829,0.388927277978412,-21.3941065630244,-6.06369393763103,399330.453245751,3.92699081698724,0.392699081698724,-20.2929447016495,-7.02405087689744,2000000,1.45771392347704,0.0995641152473674
3.90737479055065,0.388766594405894,23.941332047321,11.0926399294955,2000018.71522653,3.92699081698724,0.392699081698724,24.3740348303886,9.29482576775502,2000000,1.57721365722533,-0.965279512934451
3.83243405858998,0.386550268506777,23.7224919686972,-1.72569432558709,1999999.35649032,3.92699081698724,0.392699081698724,23.6994066020172,-0.613355286303381,2000000,-0.802866296981681,0.770218658330404
3.88474136889643,0.776048726964562,-5.18284352504024,-7.73025114937813,2000018.46592294,3.92699081698724,0.785398163397448,-7.34389177854256,-9.382886399079,2000000,-0.359502282631428,-2.69668146641425
3.84954474356461,0.780902195476217,-24.1541585097295,17.9897955783811,491480.129408616,3.92699081698724,0.785398163397448,-23.3522807405741,16.9470233969551,2000000,1.30436448897154,-0.170338072466514
3.89764410583777,0.798715927967552,0.502142670069364,23.4547184686814,1999990.89033582,3.92699081698724,0.785398163397448,-1.68587029354282,22.2374143949134,2000000,-0.686394838566937,-2.40792276922156
3.89197103972209,1.17608544358511,-20.9626261410091,-16.9972136312975,2000002.07958769,3.92699081698724,1.17809724509617,-18.3293930314191,-17.6708754649143,2000000,2.33832783901303,1.385626137459
3.93304276946637,1.19309767538364,-8.03107510413401,-18.0585862112588,1999986.35979986,3.92699081698724,1.17809724509617,-10.091823121132,-16.4163503434375,2000000,-2.61840501558021,-0.295932778691851
3.92952331466241,1.21596485825509,-19.1597551401831,16.1627750344101,1999932.2802975,3.92699081698724,1.17809724509617,-18.1027194666663,17.1450363591902,2000000,0.0528734490505811,1.44200073634912
1.31188603315165,1.57045137715116,-55.695562961822,41.5650956157422,10783.765959016,3.92699081698724,1.5707963267949,22.4081715926469,-13.0206531485612,2000000,93.8256334468431,16.6297272320748
3.9429435032571,1.53261049889565,16.1479223863927,-27.279563112924,513975.340184138,3.92699081698724,1.5707963267949,17.450917669541,-22.5336332308575,2000000,-2.43452240207686,4.27723600321342
1.48255787159116,1.48781177822886,0.124893880348189,-6.70422229201704,1999647.77746457,3.92699081698724,1.5707963267949,1.52865561679919,-9.55845441776831,2000000,3.01085633421392,-1.02563744818451
