0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1
0,0,2,1,0,1,0,2,1,1,3,1,2,1,2,1,1,0,0
0,1,0,0,0,0,1,3,1,2,0,2,0,2,2,0,1,2,1
0,2,0,1,2,0,2,5,5,2,1,2,1,1,1,1,0,0,0
2,2,3,2,0,4,5,3,1,3,4,4,2,4,1,0,0,0,4
1,0,1,3,4,7,1,3,5,7,4,4,4,9,2,0,5,2,0
0,4,2,2,6,2,3,5,7,14,30,18,7,4,8,2,3,0,0
0,4,1,2,10,3,12,13,9,11,31,47,28,1,4,3,2,2,1
0,1,0,1,4,7,29,38,33,42,54,69,37,3,6,2,0,2,1
1,9,2,3,9,7,47,52,65,84,64,46,36,10,4,7,0,2,1
0,11,1,3,6,4,43,57,64,51,36,29,26,5,3,5,1,1,1
0,1,2,6,5,2,33,34,39,14,3,14,11,2,3,7,1,2,1
0,2,1,1,8,2,9,19,21,23,9,12,2,3,2,2,1,1,0
1,2,4,2,5,5,2,0,3,3,5,3,4,6,3,2,1,1,1
1,0,2,6,0,4,7,7,2,2,2,4,4,3,0,0,1,2,1
0,0,0,3,0,1,3,3,3,0,3,1,2,1,2,1,1,0,1
0,0,1,0,1,0,2,0,0,0,1,1,2,2,2,1,1,3,0
0,0,2,0,0,0,2,1,2,4,1,1,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
