0,0,0,0,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0
0,1,1,0,0,1,3,2,5,1,6,2,0,0,0,0,0,0,0
0,0,1,1,7,2,1,1,1,0,1,1,2,3,2,0,1,0,0
2,2,0,2,5,0,5,1,5,3,8,4,3,0,2,2,0,0,0
1,1,3,2,1,1,7,4,8,4,3,2,2,4,1,2,0,0,0
1,0,2,0,2,6,10,3,3,5,5,2,3,0,4,1,3,1,0
0,4,1,0,7,4,5,27,30,29,14,4,2,5,2,2,3,0,1
0,3,3,4,8,4,25,60,44,36,14,5,5,1,4,5,0,1,1
0,2,1,1,2,8,32,49,68,48,21,9,13,5,1,4,2,3,2
0,3,0,6,5,11,26,34,58,73,61,42,25,8,6,6,0,2,1
1,1,2,8,4,6,16,12,20,61,66,45,28,6,7,9,0,3,0
0,1,1,6,4,2,8,10,14,34,49,46,17,3,5,3,1,1,1
0,0,4,2,4,4,3,11,12,26,36,23,4,8,7,2,0,1,0
1,0,2,1,5,2,5,0,5,4,3,2,5,11,7,1,1,0,0
0,0,1,1,0,1,1,3,7,2,3,3,4,2,3,3,2,0,2
0,1,0,0,1,1,3,7,3,3,7,2,4,1,3,0,0,1,1
0,0,0,1,2,2,3,1,0,0,1,2,3,4,3,2,2,1,1
0,0,1,0,1,0,2,1,1,2,2,3,1,1,1,0,2,1,0
0,0,0,1,0,0,1,1,1,3,0,0,1,2,2,1,0,0,0
