0,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0
0,0,0,1,0,0,1,2,1,3,3,2,1,0,0,0,3,1,0
1,1,1,0,2,1,1,0,1,0,1,1,0,2,0,1,0,2,0
0,1,0,1,2,2,2,3,5,5,1,5,0,0,2,2,2,1,2
0,1,0,2,1,1,6,4,3,4,5,6,6,2,2,6,2,1,1
2,0,2,0,5,4,2,1,5,10,5,2,4,10,2,0,3,1,1
0,1,2,1,6,1,2,13,5,14,31,11,7,7,13,2,1,3,0
1,4,1,1,3,2,12,13,4,13,37,39,29,1,13,7,2,1,0
0,2,2,5,4,4,24,28,22,51,65,52,44,5,8,9,0,1,2
0,4,0,8,4,7,35,59,65,85,66,47,40,9,6,3,3,5,0
0,1,2,3,6,4,47,63,52,48,26,38,26,5,3,5,4,4,2
1,2,3,3,12,2,22,53,38,11,8,11,6,2,4,3,0,2,0
0,1,3,2,10,2,2,22,24,20,12,5,4,0,3,1,1,2,0
0,1,3,0,5,7,7,1,3,7,4,2,3,4,3,0,1,2,2
0,1,1,3,1,3,8,8,2,4,2,1,6,4,0,3,1,1,0
0,0,2,0,1,0,1,2,4,5,7,1,1,1,1,3,1,0,0
1,1,1,1,2,0,0,0,0,4,1,2,1,1,1,0,0,2,0
0,0,3,0,1,3,3,1,3,1,2,2,0,3,0,0,0,0,0
1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
