0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0
0,0,0,1,1,0,0,1,1,1,2,2,0,0,0,0,2,1,0
0,0,0,0,0,0,0,2,1,4,2,3,4,1,0,0,0,1,0
0,0,2,0,0,2,3,0,0,3,5,1,0,2,1,2,2,0,0
0,0,0,0,3,1,1,1,12,6,8,7,6,3,3,6,0,0,0
0,1,1,2,0,4,4,5,2,5,10,10,7,4,1,1,2,0,0
0,0,1,2,0,5,11,6,17,16,19,6,11,9,5,2,5,0,0
1,1,2,0,1,4,4,22,42,50,58,31,10,11,8,1,5,2,0
1,0,2,1,8,4,7,44,60,41,41,56,17,8,11,6,2,3,1
0,2,1,2,7,8,13,48,57,10,34,49,28,8,12,5,2,2,0
1,0,3,2,5,6,9,53,53,45,50,53,11,4,10,3,2,4,1
0,1,2,3,6,8,10,25,48,68,45,28,7,7,3,1,4,2,1
0,1,2,1,0,11,5,8,15,21,21,5,9,7,5,1,3,1,1
0,0,0,2,1,2,9,10,9,10,6,7,4,6,0,4,2,1,0
0,1,0,1,0,1,5,6,8,6,4,5,1,1,3,0,2,1,0
0,0,0,1,1,1,1,1,2,5,3,0,2,2,2,1,0,1,0
0,0,0,0,1,1,2,3,3,1,0,4,2,1,0,0,0,0,1
0,0,0,0,0,0,0,1,3,4,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0
