0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
0,0,0,0,1,0,3,1,4,0,3,3,1,0,0,1,0,0,0
0,0,0,0,2,0,3,0,4,3,1,0,1,0,0,1,0,0,0
0,0,1,0,2,2,2,0,3,5,3,3,0,1,1,2,0,1,0
1,1,0,3,2,2,5,8,6,10,6,4,2,1,1,3,1,1,0
1,0,3,1,2,6,6,9,5,9,8,3,7,4,4,2,2,0,0
1,1,4,4,6,4,6,13,18,19,13,10,2,5,5,0,3,0,0
0,1,4,2,6,3,14,28,47,59,56,34,8,6,3,1,4,1,2
0,1,5,4,6,12,17,46,43,29,46,55,18,4,7,3,3,0,0
2,1,4,5,8,7,25,56,35,14,42,56,18,5,9,2,1,1,0
1,0,3,1,9,7,19,40,56,78,62,50,14,5,4,9,2,2,0
0,1,1,4,5,5,7,25,63,54,58,15,4,6,3,3,1,1,0
0,0,3,3,2,9,6,5,6,28,7,5,6,7,2,1,1,0,0
0,0,1,2,0,3,6,12,4,7,4,10,6,1,0,1,1,0,0
0,0,1,0,2,0,2,15,13,7,8,10,1,3,2,1,0,0,0
1,0,1,0,0,1,2,1,4,2,1,2,2,2,1,1,0,0,0
0,0,0,0,0,2,0,1,1,1,0,2,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0
0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
