0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
0,0,0,2,0,3,3,5,0,1,4,1,0,1,0,0,0,0,0
0,3,0,0,0,4,6,1,1,1,1,0,2,1,3,1,0,1,0
3,1,0,4,2,3,2,5,4,3,4,3,1,2,1,3,0,0,1
1,1,2,2,1,0,5,7,1,2,5,3,9,2,1,4,2,1,0
0,1,1,0,8,10,4,4,7,5,2,6,3,0,2,4,4,1,0
1,3,3,2,6,5,6,29,42,35,29,10,3,2,1,2,3,5,1
0,3,0,1,7,3,9,40,63,53,32,8,8,4,3,3,1,1,1
0,1,2,9,2,6,14,34,44,61,34,4,7,2,0,5,1,4,2
2,0,3,6,2,9,15,9,58,70,53,11,12,3,5,0,2,2,2
0,0,2,3,2,4,8,6,22,80,45,40,18,6,0,3,1,0,4
0,1,1,4,1,5,5,10,17,37,50,59,28,5,4,1,2,2,0
2,5,0,3,5,2,4,13,27,38,52,26,5,5,3,1,1,1,0
0,1,1,2,0,2,1,2,4,6,8,3,3,5,2,0,4,1,0
0,0,2,1,0,1,8,6,5,5,3,7,13,4,1,1,3,1,0
0,0,2,2,1,0,1,5,6,6,4,2,1,1,5,1,0,0,2
0,1,0,2,0,1,4,0,1,1,1,0,1,3,1,1,1,0,0
0,0,0,0,0,0,1,1,1,4,4,1,1,0,0,0,2,0,0
0,0,0,0,1,2,0,1,2,4,0,0,1,2,1,1,0,1,0
