0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,1,1,3,1,0,1,0,0,0,0,0
0,0,0,1,0,2,0,3,2,1,1,2,1,1,0,1,1,0,0
0,0,0,2,2,3,1,2,3,3,3,1,1,2,2,1,0,0,0
0,0,0,0,2,1,5,2,4,11,8,3,4,1,2,0,0,0,0
0,0,0,5,2,2,7,13,8,7,1,4,9,3,4,3,0,1,0
0,0,2,0,2,6,8,6,19,21,26,7,9,5,3,1,4,2,0
0,0,0,1,3,4,6,18,45,59,69,34,14,3,9,1,0,3,1
0,0,2,0,7,12,12,47,68,37,60,67,30,4,14,7,1,3,0
0,2,3,2,5,7,11,39,57,10,19,63,26,6,8,4,2,1,0
0,0,2,1,3,11,8,31,61,44,43,40,20,7,10,4,2,1,0
0,0,2,2,2,13,5,19,40,58,57,33,10,7,3,0,3,1,0
0,0,1,2,4,5,4,5,15,17,13,7,9,12,5,3,3,1,0
1,0,0,1,1,1,5,7,4,10,10,9,6,3,5,0,3,2,1
0,0,0,2,4,3,3,9,9,8,5,7,3,2,5,1,4,0,0
0,0,1,1,0,0,2,2,1,3,4,1,0,1,1,0,1,0,1
0,2,0,0,0,0,1,3,2,2,2,0,2,0,0,0,0,0,0
0,0,0,1,2,0,0,2,2,1,1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
