0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0
0,0,0,1,1,3,2,4,2,2,3,1,2,0,0,0,0,0,0
0,0,0,2,1,1,1,0,2,4,0,3,3,2,1,0,0,0,0
2,1,0,1,1,2,1,0,4,2,4,2,1,1,1,0,0,0,0
1,1,3,2,0,5,6,11,7,5,7,10,3,2,1,0,1,1,0
0,1,4,0,7,5,7,4,8,11,7,8,9,8,1,2,2,0,0
0,1,2,3,9,4,11,23,50,47,26,4,3,9,4,2,0,0,1
0,3,2,1,7,6,19,54,66,55,73,29,5,13,5,1,3,1,1
0,3,1,4,8,7,38,62,32,20,61,46,11,4,7,2,4,0,0
0,1,0,3,10,9,28,49,34,29,41,48,8,9,6,1,1,1,0
0,1,1,5,14,6,11,43,66,58,49,21,3,8,3,4,4,1,0
0,0,2,5,8,12,5,20,28,38,20,7,6,9,1,3,0,0,1
0,0,4,3,1,4,6,6,7,6,8,10,8,3,4,2,0,0,0
0,0,0,3,2,7,6,9,10,6,8,6,5,1,1,1,0,0,0
0,0,0,1,2,0,2,3,5,5,3,0,3,3,3,0,0,0,0
0,0,0,0,1,0,0,2,2,2,2,2,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,1,4,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1
