0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,1,2,0,2,1,0,0,0,0,0,0
0,0,0,0,0,2,1,1,2,3,2,4,0,2,1,0,0,0,0
0,1,0,1,1,1,2,4,2,5,4,1,2,1,2,1,1,0,0
0,2,1,0,6,1,5,8,9,9,13,11,5,1,1,1,0,0,1
0,0,1,1,0,2,2,3,5,7,6,4,12,7,0,6,4,0,1
0,0,2,0,3,6,4,11,19,27,23,5,3,10,3,1,1,1,1
1,2,0,1,2,6,10,23,49,58,54,30,8,9,4,2,1,0,0
0,1,1,2,5,7,10,50,59,46,55,49,10,3,11,4,0,2,0
1,0,2,2,7,6,21,60,35,10,46,59,16,3,6,1,2,3,2
0,1,0,1,5,3,15,56,75,41,54,49,8,9,3,1,2,4,0
0,1,3,2,5,9,4,28,45,55,38,24,7,14,6,2,1,1,0
0,1,2,2,1,6,10,7,9,17,6,9,3,6,1,2,1,1,0
0,0,5,1,5,3,8,9,5,8,14,9,9,4,2,4,4,0,0
0,2,2,1,4,1,5,6,6,11,4,9,4,3,2,1,0,1,0
0,2,0,2,0,1,1,1,3,2,3,1,0,1,2,1,1,0,0
0,0,0,0,0,3,4,2,2,3,2,3,1,0,0,0,1,2,0
0,0,0,0,0,0,2,0,1,2,0,2,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
