0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,1,2,1,2,1,0,1,0,1,0,0,0
0,0,0,0,0,1,1,1,1,2,0,2,1,3,0,1,1,2,0
0,0,1,0,2,0,1,0,2,3,2,3,1,0,3,1,0,1,0
0,0,0,1,2,2,0,5,4,5,9,6,6,1,1,1,3,1,2
0,0,0,3,1,4,7,8,11,5,4,6,6,6,2,1,4,3,2
0,0,0,1,2,9,8,9,14,34,17,14,7,4,4,1,0,1,0
0,2,2,3,3,7,8,16,59,54,54,45,15,8,4,0,2,2,0
0,0,1,2,10,10,12,36,57,41,45,57,30,5,5,8,0,0,1
0,1,3,5,9,10,5,49,48,22,29,54,38,6,12,5,4,1,1
0,1,2,1,4,10,7,36,56,40,55,57,24,5,3,2,2,1,1
0,0,2,2,5,6,8,10,34,45,65,34,9,5,7,4,3,2,0
0,1,2,3,0,3,5,8,10,8,17,10,3,8,7,2,3,2,2
1,1,1,1,1,0,1,7,6,6,7,7,3,7,2,1,1,0,1
0,0,0,1,5,2,0,2,6,7,3,10,7,1,1,2,1,2,0
0,0,0,0,0,0,0,3,0,2,5,0,1,3,2,0,1,1,0
0,0,1,0,0,1,2,4,1,2,4,1,1,2,1,0,1,0,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0
