0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0
0,1,0,0,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0
0,1,1,1,0,0,1,4,1,2,0,2,0,1,0,0,1,0,0
0,1,0,1,3,4,1,2,0,0,1,0,2,2,4,1,1,0,0
0,0,1,1,2,0,5,5,8,5,7,7,3,5,3,1,1,1,1
0,0,1,2,2,3,11,5,14,6,8,6,8,4,1,0,1,1,0
1,1,0,3,3,10,6,5,13,10,7,2,2,4,3,0,1,0,0
2,2,0,3,4,4,3,17,40,48,46,15,7,4,1,2,0,0,0
1,4,3,3,4,6,19,49,61,58,60,39,12,6,7,3,4,0,1
1,3,2,4,7,7,29,51,34,8,46,56,13,6,6,0,1,0,1
3,1,0,5,13,6,18,40,63,28,57,45,17,12,2,2,1,1,0
0,1,2,5,11,4,20,41,51,60,45,23,8,7,3,1,1,1,1
0,2,5,3,6,8,9,12,21,21,12,7,5,12,5,2,1,1,0
1,0,2,0,3,8,7,9,5,6,5,10,5,3,2,2,0,0,0
1,0,0,2,2,2,6,7,9,8,8,5,1,2,2,1,0,1,1
1,0,0,4,0,0,2,2,3,3,1,5,2,5,1,1,1,0,0
0,0,0,1,2,2,1,2,1,0,1,3,0,1,1,0,1,0,1
0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0
