43043,22136,9263,39141,115143,178900,193727,178111,164122,158965,160073,166784,184840,194572,160118,84643,22072,10420,30433
22409,9478,58069,155760,193926,161822,181647,289582,414987,481129,469070,372765,243331,163292,173774,192150,121023,31296,9791
9106,56997,166474,183434,164037,358246,695732,924017,996185,1000634,998716,983391,863471,574317,258068,157618,194652,128556,28532
37529,154257,184251,177296,505851,923025,970153,851551,874286,952813,930327,847339,884566,995459,802502,344975,156007,192984,109067
110220,194566,163659,498273,961635,884624,989380,1842066,2752948,3168252,3079822,2469862,1478763,861428,956721,843218,317901,161197,183369
175249,164169,341948,915640,887744,1175146,2784264,3858677,3666204,3352079,3429307,3809895,3645811,2139037,902144,974285,728756,206341,187231
194956,174643,666636,978262,968337,2747593,3851926,2985838,4078168,6211088,5611687,3350328,3268508,3786692,1935286,840694,982137,422062,160145
181845,264190,900650,861476,1743446,3834002,2999731,6565874,17483495,24194402,22732851,13403256,4111133,3450830,3307367,1103607,965111,668158,168139
168422,372443,985759,851888,2589664,3737803,3820934,16859427,29454299,26154261,27987936,26919435,10591228,2957719,3859451,1646519,885414,827411,207760
163271,430532,999461,900690,2976863,3479183,5451555,22933830,27051958,7612511,14133421,29702480,15629464,3233706,3890441,1966842,858627,887777,236107
164896,410125,995056,878093,2842694,3579920,4754994,20796334,29003204,16498609,21031480,29318807,13723029,3076782,3893098,1848064,867765,866097,225665
174689,319405,954138,840322,2188484,3876603,3077598,11338300,25270932,29581418,29058941,20913548,6799311,3083910,3682120,1363079,924514,761076,187520
190151,209781,799382,919367,1275763,3443834,3457441,3530288,8874120,13892780,12647157,6502341,2970588,3832274,2661185,903720,997421,546287,158860
190244,158215,496942,992031,840443,1846418,3643323,3626190,2986780,3050458,2993177,3137318,3844078,3116442,1253605,891813,891698,293738,172254
146207,182177,218035,725462,978915,854848,1661852,3043637,3770761,3889318,3880187,3607336,2579747,1231757,854248,976553,508450,160417,194390
69073,185539,162079,285669,770974,989180,850258,987873,1440944,1758428,1683300,1268545,883202,899586,976660,586682,189699,182487,152086
15897,103284,192340,158645,263878,646457,954069,985805,916356,878634,887271,942070,999183,875036,494715,187845,177030,173865,61574
12790,22907,110394,190590,168269,181599,356143,595600,766635,837766,823119,713924,511769,277054,158546,184148,173805,72069,10782
34289,11659,20531,91326,173776,191649,166135,160470,186019,209646,204067,174482,157449,174822,194687,148713,59509,10701,18488
