30326,10051,25502,97962,175371,193286,170643,156996,163081,169383,163969,158040,173031,193425,171233,92140,22384,10652,32227
10102,31740,126357,193458,165757,179730,327131,522031,660261,704474,653009,510179,314493,175283,169095,192148,119167,28031,10762
25432,125877,193527,156534,291155,662406,942168,996153,960482,939492,962927,997958,932723,634979,272461,157737,194512,118470,21708
97898,193348,156656,349921,828971,986265,849871,933417,1211672,1347844,1193991,917989,855517,990043,800623,322725,158400,190948,89469
174931,167731,290359,828832,951348,884613,1729702,2948695,3610306,3751604,3584650,2878971,1644753,866548,963729,793969,264864,171556,168368
193321,179999,657848,985657,884104,2177024,3745989,3629245,3073926,2965184,3093620,3674638,3687943,2041928,862179,992623,613657,169462,194556
171344,322440,939913,851528,1719686,3743854,3239619,3786181,8100240,10563846,7793612,3600012,3319756,3669026,1584172,864453,911414,290874,176203
157606,516568,997806,928589,2937627,3637837,3773763,13948420,25558558,28502044,25044890,12999677,3508520,3722262,2759863,889152,999497,467544,159672
162699,652182,962810,1200536,3594747,3084249,8014132,25484085,27289836,19624768,27897420,24450127,7125705,3177301,3464805,1102990,980322,600974,158717
167994,697850,944864,1328903,3737543,2971519,10385273,28398934,19856839,4279750,21388872,27655649,9267949,3025122,3635450,1212726,963706,645965,162129
162295,645696,964811,1177204,3563125,3112397,7610949,24817556,28070327,21591028,28547341,23751307,6771511,3211232,3423562,1084379,979722,592925,158460
158073,499740,998195,910142,2844367,3694432,3538673,12723655,24204866,27539678,23669071,11831379,3328721,3766632,2670501,876430,997213,453167,160256
173101,306447,925846,859580,1609873,3666192,3344259,3453984,6962279,9106099,6700076,3319251,3424787,3581124,1486749,874253,896536,276074,178077
193017,172581,622756,992103,862425,2007478,3641624,3737050,3195270,3034448,3222983,3772253,3576807,1882800,848017,993905,579028,165289,194890
169135,170830,265524,790196,969128,858116,1553742,2726139,3438358,3617318,3409364,2650689,1478259,846311,976200,756199,242458,174885,162980
90098,191808,157506,314452,786157,993924,869313,880897,1089783,1195743,1072727,873733,880164,995987,754358,290358,159898,189749,81235
21593,116745,193833,157727,257861,603062,905957,997191,982011,966120,982383,997113,890930,576248,241908,160471,192900,108959,18310
11020,26432,115750,191206,172265,167182,283703,458605,592836,637146,585850,448347,272609,164872,173673,189212,108713,22982,12202
32641,11195,20697,87041,166137,194623,177652,160129,158455,161624,158114,160302,179864,194134,161690,81178,18138,12048,34221
