15067,14295,73871,162350,193590,169772,158771,183609,213769,216001,186408,159789,168012,193780,167336,81581,16848,13378,36969
14874,88884,183610,177147,167403,316588,562133,753271,846380,849273,766051,582000,337092,172964,173220,187918,98073,17635,15209
79004,185266,166776,218303,569978,920745,994942,922342,876237,873079,916339,992445,938705,605433,236886,163411,189544,89181,12486
169413,174130,224095,675211,991320,868607,933878,1383880,1778682,1798111,1423813,959397,858886,993276,717112,246941,168037,177181,55389
192968,176320,603364,989432,840924,1426766,2829555,3721961,3890025,3898101,3754678,2938601,1525262,839574,988117,654862,190401,187873,129164
162936,369733,949907,856078,1491806,3388549,3754592,3034242,3051861,3070954,3003297,3699284,3507886,1630020,844077,972860,417685,159189,181796
167997,652993,974552,1017657,3024231,3703293,3126534,7697598,13717354,14008808,8266185,3271353,3609125,3204405,1105059,957837,711980,179859,194226
224855,853451,877874,1664220,3845345,2963462,8587877,23128467,29470667,29569285,24118386,9658453,2960614,3883956,1857465,858267,899472,256929,184920
283963,937477,842173,2227948,3843887,3481597,16584903,29691599,18572847,17478389,29585609,18216795,3863239,3766009,2462344,843073,967011,326165,175032
297565,952484,840153,2351363,3800532,3785008,18442216,29295132,11477369,9977125,28716591,20148179,4278167,3696018,2582505,847787,978347,341999,172558
256265,904962,851256,1973358,3893694,3071968,12673839,28064329,27539877,27134572,28672625,14100472,3251391,3868488,2188405,842048,940940,293847,179859
190624,762415,929024,1287111,3552747,3268481,4752091,14590900,22960931,23288035,15513110,5288180,3157883,3673892,1432633,902802,816270,211815,191262
158403,503530,995901,853200,2200914,3854347,3165276,3501320,5617724,5745972,3649672,3092623,3871432,2386646,878904,996495,561679,160599,192029
179124,242663,799583,947072,965579,2335970,3725078,3785690,3433998,3423346,3754533,3772119,2485811,1020990,928098,845914,273113,173728,158617
191148,157417,371164,889646,935263,887160,1564178,2517169,3056464,3078107,2582729,1645226,912539,919249,919069,412985,157440,192527,89044
124419,191962,158149,390740,843423,993049,876738,850486,922878,927744,853914,869847,987751,872454,427067,161782,191336,134619,26509
36430,141924,191882,157292,282261,605601,876147,983173,1002414,1001851,986064,889287,633917,304655,157421,190036,150993,42179,9674
8892,38331,131914,193329,170115,166407,250858,373877,456848,461164,382879,261744,168973,167310,194029,139753,44456,8692,26516
27836,9599,26377,93840,166226,194934,183830,167882,161487,160664,167324,182584,193820,170252,99465,29989,9220,26323,44942
