30062,10359,22129,84138,158082,193352,187954,172306,163637,163816,171095,185727,193845,166133,95115,28104,9406,26691,45688
9315,33140,122583,190935,174815,161376,228042,339521,419766,425974,355090,242824,165547,170070,193239,136705,41907,8643,27340
31148,133399,193002,157290,255335,560136,840770,969574,999218,1000597,975927,867279,606252,290154,156198,190878,148104,41069,9569
115985,193478,156661,353316,803239,995458,894375,842506,888651,896092,844907,878916,993609,856847,412719,160194,190559,133301,25843
188258,158875,338542,859628,952758,861426,1438771,2350076,2908538,2940583,2459623,1565884,894962,926918,910661,405047,157247,193086,89095
183157,224154,763903,960723,919516,2172454,3633184,3844115,3534671,3506847,3801939,3740332,2417288,1005574,931127,840369,272236,173443,159328
158754,470035,994353,844542,2053484,3814794,3255962,3284457,5081331,5273491,3491097,3126660,3871900,2366979,876399,995699,564713,160739,192384
181418,731305,942494,1209380,3452158,3360983,4320198,13405760,21843574,22424903,14936872,5152976,3167981,3677139,1445949,899235,825446,216996,190392
240897,886825,859545,1864349,3895855,3007798,11742692,27420827,28232234,27659821,28561927,14127497,3280881,3857008,2234377,841009,948643,304010,176971
281462,937476,842620,2258449,3826815,3617321,17716634,29487840,12575557,10065432,28530847,20596384,4452157,3662383,2658517,853955,984739,357946,170467
272657,928841,845531,2170865,3860692,3412223,16285654,29697551,18028782,16065696,29392046,19100536,4098342,3719522,2565545,848751,977082,344910,172362
219729,841786,883033,1637997,3838464,2964536,8665054,23481193,29602983,29680288,25134956,10571776,2996151,3891829,1969006,849984,919995,273153,181391
166889,645649,976237,1016052,3029159,3690012,3168723,8136581,14620225,15142895,9180511,3473628,3523220,3330352,1174284,941679,744549,189523,193555
163100,368271,951147,855599,1513555,3428325,3724488,3001210,3140656,3186392,2966864,3612926,3611570,1764157,839811,984546,451188,158111,185646
192214,177273,608469,991970,840235,1471658,2918203,3771786,3896189,3886442,3818340,3100678,1658055,850776,983928,695096,203526,186232,136248
170263,172634,229135,687769,990558,863191,962313,1467816,1906427,1938950,1548099,1015875,847537,989401,760559,272504,164850,181684,61477
80389,185679,165739,225290,590928,935323,987607,909294,864916,860123,897672,979391,959463,651959,260088,159728,191430,97621,14207
15563,92216,185497,174818,171166,337428,593416,789705,874732,880176,805575,629081,373337,183250,169165,191369,108084,20930,13644
14485,15035,77579,165354,193130,166795,160815,193895,229499,233290,199912,163776,163340,190970,174960,90658,19856,12167,35551
